,OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,SalesTeamID,CustomerID,StoreID,ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,Revenue,Profit,Procured_to_Order,Order_to_Ship,Ship_to_Delivery,Procured_to_Delivery
4257,SO - 0004358,In-Store,WARE-XYS1001,2019-05-15,2019-10-19,2019-11-11,2019-11-16,11,2,25,29,5,0.1,407.09,830.8,3738.6000000000004,1703.15,157,23,5,185
4258,SO - 0004359,Online,WARE-NBV1002,2019-05-15,2019-10-19,2019-11-05,2019-11-09,13,26,65,25,8,0.1,611.71,1112.2,8007.84,3114.16,157,17,4,178
4259,SO - 0004360,In-Store,WARE-MKL1006,2019-08-23,2019-10-19,2019-11-10,2019-11-11,12,45,334,46,2,0.05,510.14,1085.4,2062.26,1041.98,57,22,1,80
4260,SO - 0004361,Online,WARE-NBV1002,2019-05-15,2019-10-19,2019-11-05,2019-11-14,17,26,81,45,1,0.1,1964.98,2519.2,2267.2799999999997,302.3,157,17,9,183
4261,SO - 0004362,Online,WARE-UHY1004,2019-08-23,2019-10-19,2019-11-16,2019-11-26,19,39,255,15,3,0.05,734.05,1112.2,3169.7699999999995,967.62,57,28,10,95
4262,SO - 0004363,In-Store,WARE-NMK1003,2019-05-15,2019-10-20,2019-11-03,2019-11-04,12,18,88,33,2,0.08,801.86,1179.2,2169.728,566.01,158,14,1,173
4263,SO - 0004364,In-Store,WARE-XYS1001,2019-05-15,2019-10-20,2019-11-12,2019-11-19,12,20,55,38,6,0.05,1050.56,1876.0,10693.199999999999,4389.84,158,23,7,188
4264,SO - 0004365,In-Store,WARE-NMK1003,2019-05-15,2019-10-20,2019-11-06,2019-11-09,10,5,168,35,8,0.1,1459.06,2391.9,17221.68,5549.2,158,17,3,178
4265,SO - 0004366,Online,WARE-NMK1003,2019-08-23,2019-10-20,2019-11-16,2019-11-21,14,50,133,15,1,0.08,1041.98,1929.6,1775.232,733.25,58,27,5,90
4266,SO - 0004367,In-Store,WARE-NMK1003,2019-08-23,2019-10-20,2019-11-02,2019-11-04,2,6,129,38,8,0.08,831.47,1139.0,8383.04,1731.28,58,13,2,73
4267,SO - 0004368,In-Store,WARE-PUJ1005,2019-05-15,2019-10-20,2019-10-26,2019-11-01,9,8,265,20,4,0.05,1996.33,3839.1,14588.579999999998,6603.26,158,6,6,170
4268,SO - 0004369,In-Store,WARE-NMK1003,2019-05-15,2019-10-20,2019-10-26,2019-11-02,6,47,102,11,3,0.15,1143.82,2599.6,6628.98,3197.52,158,6,7,171
4269,SO - 0004370,In-Store,WARE-NMK1003,2019-05-15,2019-10-20,2019-11-07,2019-11-13,10,23,197,3,5,0.1,2354.11,3859.2,17366.399999999998,5595.85,158,18,6,182
4270,SO - 0004371,In-Store,WARE-NBV1002,2019-05-15,2019-10-21,2019-11-18,2019-11-24,9,2,68,14,2,0.08,126.63,234.5,431.48,178.22,159,28,6,193
4271,SO - 0004372,Online,WARE-NMK1003,2019-08-23,2019-10-21,2019-11-13,2019-11-21,17,39,151,8,6,0.15,670.74,944.7,4817.97,793.53,59,23,8,90
4272,SO - 0004373,Online,WARE-PUJ1005,2019-05-15,2019-10-21,2019-10-31,2019-11-10,17,10,328,35,3,0.08,2917.72,3839.1,10595.916000000001,1842.76,159,10,10,179
4273,SO - 0004374,Online,WARE-PUJ1005,2019-05-15,2019-10-21,2019-11-02,2019-11-04,20,25,325,28,2,0.05,933.98,1098.8,2087.72,219.76,159,12,2,173
4274,SO - 0004375,Wholesale,WARE-PUJ1005,2019-08-23,2019-10-21,2019-10-24,2019-11-02,26,33,291,38,7,0.08,990.53,1768.8,11391.072,4457.36,59,3,9,71
4275,SO - 0004376,Wholesale,WARE-PUJ1005,2019-08-23,2019-10-21,2019-11-13,2019-11-20,27,48,320,27,8,0.15,1717.08,3993.2,27153.76,13417.12,59,23,7,89
4276,SO - 0004377,In-Store,WARE-MKL1006,2019-08-23,2019-10-22,2019-11-11,2019-11-20,5,46,333,46,2,0.08,132.66,241.2,443.808,178.49,60,20,9,89
4277,SO - 0004378,In-Store,WARE-MKL1006,2019-08-23,2019-10-22,2019-11-14,2019-11-19,3,40,340,40,4,0.1,2394.98,3926.2,14134.32,4554.4,60,23,5,88
4278,SO - 0004379,Distributor,WARE-UHY1004,2019-08-23,2019-10-22,2019-11-10,2019-11-14,21,26,251,15,2,0.05,2579.5,3350.0,6365.0,1206.0,60,19,4,83
4279,SO - 0004380,Wholesale,WARE-NMK1003,2019-05-15,2019-10-22,2019-11-11,2019-11-20,27,14,145,15,3,0.15,844.47,1835.8,4681.289999999999,2147.88,160,20,9,189
4280,SO - 0004381,In-Store,WARE-MKL1006,2019-08-23,2019-10-22,2019-10-30,2019-11-05,7,20,366,7,6,0.08,928.69,1118.9,6176.328000000001,604.19,60,8,6,74
4281,SO - 0004382,In-Store,WARE-MKL1006,2019-08-23,2019-10-22,2019-11-06,2019-11-16,4,18,338,15,6,0.08,568.03,1051.9,5806.488000000001,2398.31,60,15,10,85
4282,SO - 0004383,In-Store,WARE-XYS1001,2019-08-23,2019-10-22,2019-11-18,2019-11-25,2,11,54,14,6,0.2,2003.57,3577.8,17173.440000000002,5152.02,60,27,7,94
4283,SO - 0004384,Online,WARE-MKL1006,2019-08-23,2019-10-22,2019-11-06,2019-11-15,19,20,340,23,5,0.1,2450.86,3953.0,17788.5,5534.2,60,15,9,84
4284,SO - 0004385,In-Store,WARE-PUJ1005,2019-05-15,2019-10-23,2019-11-07,2019-11-09,6,34,328,17,6,0.3,1263.89,2633.1,11059.019999999999,3475.68,161,15,2,178
4285,SO - 0004386,In-Store,WARE-XYS1001,2019-05-15,2019-10-23,2019-10-28,2019-11-05,5,39,1,33,5,0.08,418.08,1045.2,4807.92,2717.52,161,5,8,174
4286,SO - 0004387,In-Store,WARE-PUJ1005,2019-08-23,2019-10-23,2019-10-28,2019-11-07,9,22,304,17,1,0.05,2123.63,3792.2,3602.5899999999997,1478.96,61,5,10,76
4287,SO - 0004388,Wholesale,WARE-NMK1003,2019-05-15,2019-10-23,2019-11-05,2019-11-06,26,23,122,47,6,0.15,1751.11,2653.2,13531.32,3024.66,161,13,1,175
4288,SO - 0004389,In-Store,WARE-UHY1004,2019-08-23,2019-10-23,2019-11-10,2019-11-15,12,23,207,11,7,0.05,402.0,1005.0,6683.25,3869.25,61,18,5,84
4289,SO - 0004390,Distributor,WARE-UHY1004,2019-08-23,2019-10-23,2019-10-30,2019-11-07,24,40,214,8,7,0.1,4209.95,5929.5,37355.85,7886.2,61,7,8,76
4290,SO - 0004391,Wholesale,WARE-UHY1004,2019-05-15,2019-10-24,2019-11-21,2019-11-30,26,29,209,39,3,0.08,1637.48,3484.0,9615.84,4703.4,162,28,9,199
4291,SO - 0004392,Online,WARE-MKL1006,2019-08-23,2019-10-24,2019-11-16,2019-11-22,18,34,335,10,1,0.4,1484.72,1855.9,1113.54,-371.18,62,23,6,91
4292,SO - 0004393,In-Store,WARE-UHY1004,2019-08-23,2019-10-24,2019-11-15,2019-11-25,1,6,246,41,7,0.05,2728.17,5567.7,37025.204999999994,17928.01,62,22,10,94
4293,SO - 0004394,In-Store,WARE-MKL1006,2019-05-15,2019-10-24,2019-11-04,2019-11-11,2,2,360,27,1,0.05,399.32,998.3,948.3849999999999,549.06,162,11,7,180
4294,SO - 0004395,In-Store,WARE-NMK1003,2019-08-23,2019-10-24,2019-11-15,2019-11-22,11,17,174,45,4,0.08,1785.95,2626.4,9665.152,2521.35,62,22,7,91
4295,SO - 0004396,In-Store,WARE-NBV1002,2019-05-15,2019-10-24,2019-11-02,2019-11-05,7,14,60,3,6,0.1,656.2,1112.2,6005.88,2068.68,162,9,3,174
4296,SO - 0004397,Online,WARE-NMK1003,2019-05-15,2019-10-24,2019-11-03,2019-11-12,13,6,102,42,1,0.08,97.95,227.8,209.57600000000002,111.63,162,10,9,181
4297,SO - 0004398,In-Store,WARE-NMK1003,2019-05-15,2019-10-24,2019-11-12,2019-11-19,7,1,116,4,1,0.08,1940.25,3959.7,3642.924,1702.67,162,19,7,188
4298,SO - 0004399,Distributor,WARE-NMK1003,2019-05-15,2019-10-24,2019-10-30,2019-11-08,21,34,88,3,8,0.2,4816.63,6097.0,39020.8,487.76,162,6,9,177
4299,SO - 0004400,Online,WARE-PUJ1005,2019-05-15,2019-10-24,2019-11-08,2019-11-09,20,28,295,6,1,0.05,1506.09,2552.7,2425.0649999999996,918.97,162,15,1,178
4300,SO - 0004401,Distributor,WARE-PUJ1005,2019-05-15,2019-10-24,2019-11-04,2019-11-12,21,24,295,41,8,0.08,512.55,1025.1,7544.736,3444.34,162,11,8,181
4301,SO - 0004402,Distributor,WARE-UHY1004,2019-08-23,2019-10-24,2019-11-14,2019-11-23,21,22,240,46,7,0.08,1455.24,2425.4,15619.576000000003,5432.9,62,21,9,92
4302,SO - 0004403,In-Store,WARE-PUJ1005,2019-08-23,2019-10-25,2019-11-09,2019-11-16,7,6,271,4,1,0.2,1985.28,3892.7,3114.16,1128.88,63,15,7,85
4303,SO - 0004404,In-Store,WARE-XYS1001,2019-08-23,2019-10-25,2019-10-29,2019-11-02,11,21,11,4,7,0.1,2031.17,3906.1,24608.43,10390.24,63,4,4,71
4304,SO - 0004405,Online,WARE-NBV1002,2019-08-23,2019-10-25,2019-11-16,2019-11-19,12,35,80,47,7,0.3,820.42,1038.5,5088.65,-654.29,63,22,3,88
4305,SO - 0004406,Online,WARE-NMK1003,2019-05-15,2019-10-25,2019-11-10,2019-11-15,17,34,143,35,3,0.15,1295.24,2398.6,6116.43,2230.71,163,16,5,184
4306,SO - 0004407,In-Store,WARE-PUJ1005,2019-08-23,2019-10-26,2019-11-12,2019-11-14,3,3,309,19,8,0.05,1374.37,1882.7,14308.52,3313.56,64,17,2,83
4307,SO - 0004408,Online,WARE-XYS1001,2019-08-23,2019-10-26,2019-11-23,2019-11-28,18,44,12,23,5,0.15,836.36,1145.7,4869.225,687.43,64,28,5,97
4308,SO - 0004409,Online,WARE-NMK1003,2019-08-23,2019-10-26,2019-11-06,2019-11-09,14,37,185,47,3,0.08,3069.67,3698.4,10207.584,998.57,64,11,3,78
4309,SO - 0004410,Online,WARE-PUJ1005,2019-08-23,2019-10-26,2019-11-23,2019-11-24,13,28,328,20,8,0.15,1678.35,2237.8,15217.04,1790.24,64,28,1,93
4310,SO - 0004411,Distributor,WARE-NMK1003,2019-08-23,2019-10-26,2019-11-14,2019-11-22,23,29,185,35,8,0.05,102.98,194.3,1476.68,652.84,64,19,8,91
4311,SO - 0004412,In-Store,WARE-PUJ1005,2019-05-15,2019-10-26,2019-11-17,2019-11-23,3,50,284,32,2,0.08,607.22,1065.3,1960.152,745.71,164,22,6,192
4312,SO - 0004413,Online,WARE-NMK1003,2019-05-15,2019-10-26,2019-11-23,2019-12-01,18,24,129,6,2,0.08,301.5,670.0,1232.8,629.8,164,28,8,200
4313,SO - 0004414,Online,WARE-NMK1003,2019-08-23,2019-10-26,2019-11-22,2019-11-24,20,19,147,6,7,0.05,450.31,958.1,6371.365,3219.2,64,27,2,93
4314,SO - 0004415,In-Store,WARE-XYS1001,2019-08-23,2019-10-26,2019-11-17,2019-11-22,11,20,31,23,7,0.08,819.81,1078.7,6946.828,1208.16,64,22,5,91
4315,SO - 0004416,Distributor,WARE-MKL1006,2019-08-23,2019-10-26,2019-11-23,2019-12-03,21,3,361,46,8,0.05,103.18,187.6,1425.76,600.32,64,28,10,102
4316,SO - 0004417,Distributor,WARE-XYS1001,2019-05-15,2019-10-26,2019-11-14,2019-11-21,23,7,44,35,7,0.4,2112.38,3772.1,15842.819999999998,1056.16,164,19,7,190
4317,SO - 0004418,In-Store,WARE-XYS1001,2019-08-23,2019-10-26,2019-11-17,2019-11-18,1,8,55,45,5,0.05,468.53,743.7,3532.575,1189.93,64,22,1,87
4318,SO - 0004419,In-Store,WARE-MKL1006,2019-08-23,2019-10-26,2019-11-19,2019-11-25,3,48,340,13,2,0.05,3104.24,3979.8,7561.62,1353.14,64,24,6,94
4319,SO - 0004420,Distributor,WARE-NMK1003,2019-05-15,2019-10-27,2019-11-10,2019-11-18,24,44,162,8,7,0.3,1824.54,3966.4,19435.36,6663.58,165,14,8,187
4320,SO - 0004421,Wholesale,WARE-XYS1001,2019-08-23,2019-10-27,2019-11-14,2019-11-18,28,13,13,39,6,0.08,113.9,227.8,1257.4560000000001,574.06,65,18,4,87
4321,SO - 0004422,In-Store,WARE-PUJ1005,2019-05-15,2019-10-27,2019-11-01,2019-11-09,2,8,284,46,8,0.3,2736.48,5822.3,32604.879999999997,10713.04,165,5,8,178
4322,SO - 0004423,In-Store,WARE-NBV1002,2019-08-23,2019-10-27,2019-11-10,2019-11-12,9,2,69,29,1,0.2,596.3,1192.6,954.0799999999999,357.78,65,14,2,81
4323,SO - 0004424,In-Store,WARE-NMK1003,2019-08-23,2019-10-27,2019-11-21,2019-11-29,11,29,180,8,8,0.05,775.32,1762.1,13391.96,7189.4,65,25,8,98
4324,SO - 0004425,In-Store,WARE-UHY1004,2019-08-23,2019-10-27,2019-11-14,2019-11-21,6,34,236,44,5,0.05,470.34,904.5,4296.375,1944.68,65,18,7,90
4325,SO - 0004426,In-Store,WARE-MKL1006,2019-08-23,2019-10-27,2019-11-03,2019-11-13,11,35,348,29,1,0.08,159.46,234.5,215.74,56.28,65,7,10,82
4326,SO - 0004427,Online,WARE-MKL1006,2019-08-23,2019-10-28,2019-11-16,2019-11-26,19,17,338,3,5,0.05,1665.89,2974.8,14130.3,5800.85,66,19,10,95
4327,SO - 0004428,Online,WARE-PUJ1005,2019-08-23,2019-10-28,2019-11-21,2019-11-26,13,15,289,47,4,0.05,694.25,1051.9,3997.2200000000003,1220.22,66,24,5,95
4328,SO - 0004429,Distributor,WARE-NMK1003,2019-08-23,2019-10-28,2019-11-18,2019-11-24,20,45,190,14,1,0.05,569.5,837.5,795.625,226.12,66,21,6,93
4329,SO - 0004430,Online,WARE-NMK1003,2019-08-23,2019-10-28,2019-11-13,2019-11-22,20,3,98,12,6,0.05,3246.02,5071.9,28909.829999999994,9433.71,66,16,9,91
4330,SO - 0004431,Online,WARE-NMK1003,2019-05-15,2019-10-28,2019-11-22,2019-11-24,12,24,143,15,2,0.1,5414.14,6445.4,11601.72,773.44,166,25,2,193
4331,SO - 0004432,In-Store,WARE-NMK1003,2019-08-23,2019-10-28,2019-11-05,2019-11-06,11,26,126,47,1,0.1,646.68,850.9,765.81,119.13,66,8,1,75
4332,SO - 0004433,Online,WARE-NBV1002,2019-05-15,2019-10-28,2019-11-06,2019-11-16,18,33,76,10,8,0.08,552.08,690.1,5079.136,662.5,166,9,10,185
4333,SO - 0004434,In-Store,WARE-NMK1003,2019-05-15,2019-10-28,2019-11-21,2019-11-25,7,43,146,46,4,0.3,77.05,167.5,468.99999999999994,160.8,166,24,4,194
4334,SO - 0004435,In-Store,WARE-UHY1004,2019-05-15,2019-10-28,2019-11-01,2019-11-11,5,9,245,42,6,0.4,571.38,1098.8,3955.68,527.4,166,4,10,180
4335,SO - 0004436,Online,WARE-PUJ1005,2019-05-15,2019-10-28,2019-11-09,2019-11-15,13,16,280,12,4,0.05,1950.1,2532.6,9623.88,1823.48,166,12,6,184
4336,SO - 0004437,Online,WARE-NMK1003,2019-08-23,2019-10-29,2019-11-17,2019-11-18,19,37,161,36,4,0.2,586.12,1085.4,3473.2800000000007,1128.8,67,19,1,87
4337,SO - 0004438,Online,WARE-NMK1003,2019-08-23,2019-10-29,2019-11-01,2019-11-02,14,25,169,34,1,0.08,704.04,951.4,875.288,171.25,67,3,1,71
4338,SO - 0004439,Online,WARE-NMK1003,2019-05-15,2019-10-29,2019-11-07,2019-11-17,18,40,163,37,5,0.08,1163.79,2586.2,11896.52,6077.57,167,9,10,186
4339,SO - 0004440,Online,WARE-PUJ1005,2019-05-15,2019-10-29,2019-11-01,2019-11-11,17,3,288,15,8,0.4,1161.78,1708.5,8200.8,-1093.44,167,3,10,180
4340,SO - 0004441,In-Store,WARE-UHY1004,2019-08-23,2019-10-30,2019-11-18,2019-11-24,2,4,212,26,3,0.15,506.99,1078.7,2750.685,1229.71,68,19,6,93
4341,SO - 0004442,In-Store,WARE-UHY1004,2019-08-23,2019-10-30,2019-11-25,2019-11-28,7,50,249,29,5,0.05,758.64,1132.3,5378.424999999999,1585.22,68,26,3,97
4342,SO - 0004443,Distributor,WARE-XYS1001,2019-05-15,2019-10-30,2019-11-24,2019-11-25,24,44,42,26,7,0.15,1269.25,1983.2,11800.04,2915.29,168,25,1,194
4343,SO - 0004444,Online,WARE-XYS1001,2019-05-15,2019-10-30,2019-11-14,2019-11-18,19,14,10,7,6,0.08,746.85,1051.9,5806.488000000001,1325.39,168,15,4,187
4344,SO - 0004445,Wholesale,WARE-NMK1003,2019-08-23,2019-10-30,2019-11-17,2019-11-18,26,6,120,2,4,0.15,2268.49,3979.8,13531.32,4457.36,68,18,1,87
4345,SO - 0004446,Online,WARE-NMK1003,2019-05-15,2019-10-30,2019-11-08,2019-11-09,20,46,97,21,6,0.05,683.4,1708.5,9738.449999999999,5638.05,168,9,1,178
4346,SO - 0004447,Online,WARE-XYS1001,2019-08-23,2019-10-30,2019-11-16,2019-11-19,17,13,42,22,7,0.1,623.1,1005.0,6331.5,1969.8,68,17,3,88
4347,SO - 0004448,Online,WARE-XYS1001,2019-05-15,2019-10-30,2019-11-17,2019-11-23,12,44,4,16,8,0.08,2615.14,3845.8,28305.088000000003,7383.97,168,18,6,192
4348,SO - 0004449,Distributor,WARE-UHY1004,2019-08-23,2019-10-31,2019-11-26,2019-12-03,22,15,247,36,3,0.08,664.1,1125.6,3106.656,1114.36,69,26,7,102
4349,SO - 0004450,Distributor,WARE-UHY1004,2019-08-23,2019-10-31,2019-11-11,2019-11-21,25,36,205,29,4,0.2,666.32,1025.1,3280.3199999999997,615.04,69,11,10,90
4350,SO - 0004451,Wholesale,WARE-NMK1003,2019-08-23,2019-10-31,2019-11-10,2019-11-17,28,10,176,10,1,0.3,5444.22,6559.3,4591.51,-852.71,69,10,7,86
4351,SO - 0004452,Online,WARE-NMK1003,2019-05-15,2019-10-31,2019-11-13,2019-11-22,18,22,160,26,2,0.08,1043.19,2318.2,4265.488,2179.11,169,13,9,191
4352,SO - 0004453,In-Store,WARE-XYS1001,2019-08-23,2019-10-31,2019-11-25,2019-11-27,8,47,38,2,1,0.08,656.33,1058.6,973.9119999999999,317.58,69,25,2,96
4353,SO - 0004454,Online,WARE-NMK1003,2019-05-15,2019-11-01,2019-11-10,2019-11-15,13,10,155,8,4,0.3,1356.82,1762.1,4933.879999999999,-493.4,170,9,5,184
4354,SO - 0004455,In-Store,WARE-UHY1004,2019-08-23,2019-11-01,2019-11-15,2019-11-20,11,40,252,23,4,0.05,452.32,1051.9,3997.2200000000003,2187.94,70,14,5,89
4355,SO - 0004456,In-Store,WARE-UHY1004,2019-08-23,2019-11-01,2019-11-26,2019-12-01,7,42,247,11,4,0.15,1312.13,2572.8,8747.52,3499.0,70,25,5,100
4356,SO - 0004457,In-Store,WARE-XYS1001,2019-05-15,2019-11-01,2019-11-19,2019-11-22,5,17,17,44,7,0.08,1413.57,1835.8,11822.552,1927.56,170,18,3,191
4357,SO - 0004458,Online,WARE-PUJ1005,2019-08-23,2019-11-01,2019-11-25,2019-11-30,18,15,321,5,8,0.1,453.05,1078.7,7766.64,4142.24,70,24,5,99
4358,SO - 0004459,Online,WARE-PUJ1005,2019-08-23,2019-11-01,2019-11-27,2019-12-07,15,39,270,3,2,0.08,3018.02,3919.5,7211.88,1175.84,70,26,10,106
4359,SO - 0004460,In-Store,WARE-NMK1003,2019-08-23,2019-11-01,2019-11-16,2019-11-25,6,14,203,23,1,0.08,4152.46,5688.3,5233.236000000001,1080.78,70,15,9,94
4360,SO - 0004461,Online,WARE-UHY1004,2019-08-23,2019-11-01,2019-11-20,2019-11-29,19,4,213,13,7,0.15,1414.5,2438.8,14510.86,4609.36,70,19,9,98
4361,SO - 0004462,In-Store,WARE-MKL1006,2019-08-23,2019-11-01,2019-11-05,2019-11-15,10,6,365,46,2,0.1,502.5,837.5,1507.5,502.5,70,4,10,84
4362,SO - 0004463,Distributor,WARE-NMK1003,2019-05-15,2019-11-01,2019-11-13,2019-11-21,25,20,170,7,7,0.05,4378.32,6438.7,42817.354999999996,12169.11,170,12,8,190
4363,SO - 0004464,Wholesale,WARE-NMK1003,2019-08-23,2019-11-02,2019-11-27,2019-11-28,28,15,136,21,8,0.05,1400.57,1795.6,13646.56,2442.0,71,25,1,97
4364,SO - 0004465,Wholesale,WARE-NMK1003,2019-08-23,2019-11-02,2019-11-07,2019-11-10,27,29,143,4,4,0.15,799.65,1038.5,3530.9,332.3,71,5,3,79
4365,SO - 0004466,Online,WARE-XYS1001,2019-08-23,2019-11-02,2019-11-29,2019-12-09,20,10,17,34,4,0.4,85.36,174.2,418.08,76.64,71,27,10,108
4366,SO - 0004467,In-Store,WARE-XYS1001,2019-05-15,2019-11-02,2019-11-22,2019-11-30,10,33,48,34,8,0.08,3111.48,5185.8,38167.488000000005,13275.65,171,20,8,199
4367,SO - 0004468,Wholesale,WARE-XYS1001,2019-05-15,2019-11-02,2019-11-25,2019-12-04,27,11,54,28,8,0.1,512.15,1045.2,7525.4400000000005,3428.24,171,23,9,203
4368,SO - 0004469,Distributor,WARE-MKL1006,2019-08-23,2019-11-02,2019-11-29,2019-12-03,24,48,352,12,2,0.08,2284.83,3872.6,7125.584,2555.92,71,27,4,102
4369,SO - 0004470,Distributor,WARE-PUJ1005,2019-08-23,2019-11-02,2019-11-25,2019-11-27,22,50,322,33,6,0.08,1115.28,1922.9,10614.408000000001,3922.73,71,23,2,96
4370,SO - 0004471,In-Store,WARE-NMK1003,2019-05-15,2019-11-02,2019-11-10,2019-11-16,6,39,93,23,7,0.05,939.88,2237.8,14881.369999999999,8302.21,171,8,6,185
4371,SO - 0004472,Online,WARE-XYS1001,2019-08-23,2019-11-02,2019-11-22,2019-11-28,16,37,58,21,6,0.08,477.71,1038.5,5732.52,2866.26,71,20,6,97
4372,SO - 0004473,Wholesale,WARE-XYS1001,2019-08-23,2019-11-03,2019-11-05,2019-11-09,26,5,13,21,4,0.05,171.19,234.5,891.0999999999999,206.34,72,2,4,78
4373,SO - 0004474,In-Store,WARE-UHY1004,2019-08-23,2019-11-03,2019-11-09,2019-11-14,12,32,208,4,8,0.15,742.9,1125.6,7654.079999999999,1710.88,72,6,5,83
4374,SO - 0004475,In-Store,WARE-UHY1004,2019-08-23,2019-11-03,2019-11-24,2019-11-28,3,41,248,36,5,0.3,696.47,1105.5,3869.2499999999995,386.9,72,21,4,97
4375,SO - 0004476,Distributor,WARE-UHY1004,2019-08-23,2019-11-03,2019-11-16,2019-11-23,23,46,252,30,2,0.05,2013.08,2425.4,4608.26,582.1,72,13,7,92
4376,SO - 0004477,Online,WARE-NMK1003,2019-08-23,2019-11-04,2019-12-01,2019-12-11,20,50,121,7,4,0.1,1987.56,2338.3,8417.880000000001,467.64,73,27,10,110
4377,SO - 0004478,Online,WARE-NMK1003,2019-08-23,2019-11-04,2019-11-23,2019-12-03,16,1,110,18,6,0.2,637.84,750.4,3601.92,-225.12,73,19,10,102
4378,SO - 0004479,Online,WARE-PUJ1005,2019-05-15,2019-11-04,2019-11-25,2019-11-29,13,37,328,36,7,0.15,3162.94,3765.4,22404.13,263.55,173,21,4,198
4379,SO - 0004480,In-Store,WARE-XYS1001,2019-08-23,2019-11-04,2019-11-11,2019-11-21,11,10,17,47,8,0.05,2920.26,3946.3,29991.88,6629.8,73,7,10,90
4380,SO - 0004481,In-Store,WARE-NMK1003,2019-05-15,2019-11-04,2019-11-29,2019-12-01,6,15,170,7,7,0.2,409.37,871.0,4877.6,2012.01,173,25,2,200
4381,SO - 0004482,Online,WARE-NMK1003,2019-08-23,2019-11-04,2019-11-16,2019-11-19,20,50,189,17,7,0.1,572.65,743.7,4685.31,676.76,73,12,3,88
4382,SO - 0004483,In-Store,WARE-UHY1004,2019-08-23,2019-11-04,2019-11-29,2019-12-05,9,27,236,9,3,0.1,1374.77,1936.3,5228.01,1103.7,73,25,6,104
4383,SO - 0004484,In-Store,WARE-PUJ1005,2019-08-23,2019-11-04,2019-11-24,2019-11-25,11,44,310,3,6,0.08,1517.95,2572.8,14201.856,5094.16,73,20,1,94
4384,SO - 0004485,Distributor,WARE-NBV1002,2019-08-23,2019-11-04,2019-11-15,2019-11-25,22,7,65,8,2,0.15,357.38,850.9,1446.53,731.77,73,11,10,94
4385,SO - 0004486,Online,WARE-NMK1003,2019-08-23,2019-11-04,2019-11-18,2019-11-28,13,45,112,44,3,0.05,1889.4,2519.2,7179.719999999999,1511.52,73,14,10,97
4386,SO - 0004487,Wholesale,WARE-PUJ1005,2019-08-23,2019-11-04,2019-11-12,2019-11-16,27,37,266,43,4,0.05,522.6,1045.2,3971.7599999999998,1881.36,73,8,4,85
4387,SO - 0004488,Wholesale,WARE-NMK1003,2019-05-15,2019-11-05,2019-11-15,2019-11-21,27,39,182,37,1,0.05,4142.68,5674.9,5391.155,1248.47,174,10,6,190
4388,SO - 0004489,Wholesale,WARE-PUJ1005,2019-08-23,2019-11-05,2019-12-03,2019-12-12,27,13,288,31,8,0.05,1635.6,2405.3,18280.28,5195.48,74,28,9,111
4389,SO - 0004490,Online,WARE-XYS1001,2019-08-23,2019-11-05,2019-11-19,2019-11-28,19,18,16,34,4,0.05,2631.09,3095.4,11762.52,1238.16,74,14,9,97
4390,SO - 0004491,In-Store,WARE-XYS1001,2019-08-23,2019-11-05,2019-12-01,2019-12-10,7,3,28,47,8,0.05,458.08,1065.3,8096.279999999999,4431.64,74,26,9,109
4391,SO - 0004492,Online,WARE-MKL1006,2019-05-15,2019-11-05,2019-11-18,2019-11-20,17,50,364,21,5,0.08,2239.01,2907.8,13375.880000000001,2180.83,174,13,2,189
4392,SO - 0004493,Distributor,WARE-PUJ1005,2019-05-15,2019-11-05,2019-11-17,2019-11-22,25,16,321,4,3,0.08,742.09,1045.2,2884.7520000000004,658.48,174,12,5,191
4393,SO - 0004494,Online,WARE-NMK1003,2019-08-23,2019-11-05,2019-11-13,2019-11-14,16,13,102,21,8,0.05,1100.27,2619.7,19909.719999999998,11107.56,74,8,1,83
4394,SO - 0004495,Distributor,WARE-XYS1001,2019-08-23,2019-11-06,2019-11-18,2019-11-28,24,19,41,2,2,0.1,714.89,1299.8,2339.64,909.86,75,12,10,97
4395,SO - 0004496,In-Store,WARE-MKL1006,2019-05-15,2019-11-06,2019-11-20,2019-11-21,6,10,337,42,2,0.05,208.77,254.6,483.73999999999995,66.2,175,14,1,190
4396,SO - 0004497,Distributor,WARE-NMK1003,2019-08-23,2019-11-06,2019-11-29,2019-12-05,21,22,95,10,2,0.05,689.83,884.4,1680.36,300.7,75,23,6,104
4397,SO - 0004498,In-Store,WARE-PUJ1005,2019-08-23,2019-11-06,2019-11-11,2019-11-19,3,2,323,40,3,0.1,144.72,268.0,723.6,289.44,75,5,8,88
4398,SO - 0004499,In-Store,WARE-NMK1003,2019-05-15,2019-11-06,2019-12-02,2019-12-03,4,48,104,29,3,0.08,175.88,234.5,647.22,119.58,175,26,1,202
4399,SO - 0004500,In-Store,WARE-PUJ1005,2019-05-15,2019-11-06,2019-11-09,2019-11-14,2,46,262,47,1,0.05,580.49,1018.4,967.4799999999999,386.99,175,3,5,183
4400,SO - 0004501,Online,WARE-NBV1002,2019-08-23,2019-11-06,2019-11-22,2019-11-30,16,2,68,38,8,0.1,2097.84,3329.9,23975.280000000002,7192.56,75,16,8,99
